0	1	2
filter0	0.5135746361521398	0.4853071934800347
filter1	0.488349293945788	0.5127396362776991
filter2	0.49397263701780014	0.5067090316232413
filter3	0.5126222294360584	0.4900165465156011
filter4	0.47464208101137983	0.5281630564563543
filter5	0.49837641346101824	0.49988940748097555
filter6	0.5067858978520803	0.4955516705464181
filter7	0.4563971848004472	0.5450932884401615
filter8	0.4867784811268012	0.509001888545274
filter9	0.5165650642933145	0.48262455876784616
filter10	0.4743650697036917	0.527087776299906
filter11	0.47130236794171215	0.5314770239309773
filter12	0.5228132157478043	0.4780950650409296
filter13	0.4870198966617973	0.5141511330144989
filter14	0.4809028792223485	0.5203078555028972
filter15	0.5170771564861404	0.4839752611655406
filter16	0.49307958664718926	0.506701618229036
filter17	0.4005154736785154	0.595642564617983
filter18	0.5048989161211203	0.4974576339167697
filter19	0.5206235008746777	0.48012892636115545
filter20	0.5170428682212483	0.48640642633569303
filter21	0.467688033147577	0.5320452639767718
filter22	0.5019760726072607	0.49586352883152374
filter23	0.5101179011343757	0.48392158729017054
filter24	0.5008793666251872	0.5017862224074143
filter25	0.5013180129488359	0.4995471294932041
filter26	0.5205393920539596	0.47879963042089246
filter27	0.3916294252376057	0.6138833675250792
filter28	0.528838978160111	0.47250554607512385
filter29	0.4506776046457105	0.5493594602075588
filter30	0.5000834776100561	0.5014491721018788
filter31	0.41537241429060945	0.5859680626471018
filter32	0.511071344839402	0.49069206671279647
filter33	0.5341786822124835	0.4631578643764371
filter34	0.5103021921044564	0.49026429809397803
filter35	0.5127941441685151	0.4835242834402439
filter36	0.5117340258616025	0.48663268132418636
filter37	0.5331451874695666	0.46904126020310627
filter38	0.499379542462443	0.49911163201659736
filter39	0.5088440503886454	0.4919608612444245
filter40	0.4897882964525961	0.5127437373042808
filter41	0.5257743376796696	0.47208323046967215
filter42	0.5383488881675054	0.4581192349593498
filter43	0.525436955580804	0.477779038129903
filter44	0.5439474562210319	0.45380211582326574
filter45	0.4514035194503057	0.5481255920012136
filter46	0.45854582589406484	0.5429306278455378
filter47	0.48965028674998645	0.5140756020194357
filter48	0.5107521325903082	0.48821229761771817
filter49	0.42939164818121156	0.5726199872498633
filter50	0.5921210481703908	0.40981955212643634
filter51	0.49018916030947357	0.5073815549163962
filter52	0.5094003949575285	0.49206255318378017
filter53	0.4899201067647748	0.5089037793708989
filter54	0.49768744702339085	0.501468685777811
filter55	0.4866454760230121	0.5140265699653612
filter56	0.39944270861512376	0.6043976029094034
filter57	0.4270341214449314	0.5774427269104768
filter58	0.5205193962019152	0.47615451334199144
filter59	0.49922924669516133	0.501028140883873
filter60	0.37044617576511746	0.6302212940983163
filter61	0.4708465887572364	0.5294643437370519
filter62	0.5173930323360205	0.48047607150135335
filter63	0.5258749932370286	0.4724792724652659
filter64	0.3822385435264838	0.6177153712695417
filter65	0.49057180923010335	0.5121005070581371
filter66	0.49047182996988226	0.5107157345934572
filter67	0.5460482605637612	0.45100471996613184
filter68	0.49547295713177875	0.500769843808572
filter69	0.49607779220545	0.507659230468951
filter70	0.46717605367094084	0.5348615876488977
filter71	0.4967510685494778	0.5021251204282229
filter72	0.5021365128316111	0.49899227411658253
filter73	0.5136510351854857	0.489038902338153
filter74	0.48925440494869155	0.5174851098935418
filter75	0.4732210229219643	0.5294090249444265
filter76	0.4854414642283901	0.5118045346177568
filter77	0.4989218245595051	0.5014599429299338
filter78	0.509996145106314	0.4917564183093982
filter79	0.47676380547890856	0.5214217574151744
filter80	0.48364846525636174	0.5175218163347585
filter81	0.4809972452163249	0.5223994241257355
filter82	0.5105775802990135	0.48980081449091883
filter83	0.48934834262114735	0.5125119842361946
filter84	0.46555023535140394	0.5337943067475948
filter85	0.49385410467276236	0.5039352955348473
filter86	0.46303997817814563	0.537065461307355
filter87	0.5510859754008188	0.44717659191712
filter88	0.5014991253223683	0.49681516979647095
filter89	0.5270482560551137	0.4710975645039655
filter90	0.5451091318148209	0.4551826745957987
filter91	0.49453648848491405	0.5105720634644229
filter92	0.3827491478656062	0.6158485479166199
filter93	0.4791149299356165	0.5231511963776128
filter94	0.5015679047412938	0.49491206813148125
filter95	0.5169657478042886	0.4812362936706378
filter96	0.4939913028188065	0.5079602953928888
filter97	0.4912360231924832	0.5094109321471182
filter98	0.5832766145467005	0.41972429744682704
filter99	0.5247861097585168	0.47420918462307915
filter100	0.536533188154881	0.4611881998953923
filter101	0.48392930891449804	0.5190158293316778
filter102	0.548771731681365	0.45335652351199657
filter103	0.5128548531082616	0.4876620164630529
filter104	0.43118040902450905	0.5696626513560473
filter105	0.5272195846633844	0.468979632138817
filter106	0.5881482758931631	0.4175778606936251
filter107	0.5207332413569226	0.47632096544835534
filter108	0.5033724233079045	0.4976046399465406
filter109	0.5153679732727372	0.4843708750319858
filter110	0.5122130245811467	0.4909217242013656
filter111	0.46289265811827085	0.5363015662406376
filter112	0.49921276758823424	0.499558666447104
filter113	0.516966626990568	0.48395577002272155
filter114	0.4666068143699616	0.5345646237515416
filter115	0.5026764684665188	0.49613304739714154
filter116	0.5346254666450252	0.466143051198027
filter117	0.5153801240779815	0.48423245411830046
filter118	0.4536260121913831	0.5475766177671073
filter119	0.49268478692131507	0.5080802166207306
filter120	0.48842515194142366	0.5139434453111882
filter121	0.5274447465238328	0.4707033927567579
filter122	0.45712756316615266	0.5439843438127632
filter123	0.518297827733593	0.48380642054918965
filter124	0.4969031226893181	0.5059424551160667
filter125	0.45201403541993546	0.5530950672942408
filter126	0.5029001199300258	0.49995849400569625
filter127	0.5064295343468773	0.4899791866141051
