filter0	0.6546116147799232	0.44429164546076405	0.3811923485832968
filter1	0.5607883274181482	0.4814721274901938	0.4499092107585898
filter2	0.2540889829931696	0.5673998476527009	0.7103950807586119
filter3	0.14827890638637806	0.5685768889967886	0.8292002026351859
filter4	0.14186360763089464	0.5609471776260521	0.8441957717383045
filter5	0.5276934995203657	0.4764645902837541	0.49240689945312593
filter6	0.44727107880847666	0.53283999880202	0.525961989443901
filter7	0.16055477105228125	0.5615935570113196	0.8223861032490265
filter8	0.28620230214863646	0.5664379133346629	0.6749832379823304
filter9	0.16807576286078077	0.5599045140219256	0.8157083526679108
filter10	0.1425786179184128	0.5655321142984836	0.8386237034694541
filter11	0.19454352037817907	0.5642708852743299	0.7812754897483061
filter12	0.1657711105793156	0.5663597649472673	0.811676176413378
filter13	0.1250891654855918	0.5728280079008488	0.8511167709724055
filter14	0.507337759194212	0.5082407045775094	0.4827327905225478
filter15	0.1480059722083223	0.5548477736343322	0.8432287655534824
