filter0	0.77743125
filter1	0.8301202
filter2	-0.79433733
filter3	0.8749576
filter4	0.74810535
filter5	-0.7262825
filter6	0.72768945
filter7	-0.64392513
filter8	0.65419817
filter9	-0.9032096
filter10	0.7547657
filter11	0.7664237
filter12	1.125333
filter13	-0.7164206
filter14	0.7527416
filter15	-0.880997
filter16	0.73822826
filter17	-0.7518494
filter18	-0.74908066
filter19	0.7859088
filter20	-0.8701564
filter21	0.6147794
filter22	-0.81373733
filter23	-0.74973553
filter24	0.6244222
filter25	-0.8005775
filter26	-0.8361053
filter27	-0.75318235
filter28	-0.63559294
filter29	-0.725254
filter30	0.71947163
filter31	-0.7552179
filter32	-0.634401
filter33	-0.73361015
filter34	0.9122532
filter35	0.87513053
filter36	0.6794344
filter37	0.8090343
filter38	-0.58169717
filter39	-0.67201024
filter40	-0.95935076
filter41	0.90926254
filter42	0.8970457
filter43	0.80531245
filter44	-0.6501585
filter45	-0.664845
filter46	-0.7228102
filter47	0.6455097
filter48	0.75267774
filter49	-0.71562105
filter50	0.9860992
filter51	-0.63489556
filter52	-0.66381335
filter53	0.7502452
filter54	-0.74219906
filter55	-0.7854068
filter56	0.84269106
filter57	-0.8056466
filter58	0.9861311
filter59	1.0878114
filter60	-0.72217596
filter61	-0.7204404
filter62	0.9954081
filter63	-0.7379307
filter64	-0.81204826
filter65	-0.707782
filter66	-0.68751115
filter67	-0.78507406
filter68	-0.7494854
filter69	0.6877588
filter70	0.79889864
filter71	1.01076
filter72	1.0368924
filter73	-0.82953763
filter74	0.7795641
filter75	0.65047145
filter76	0.8843666
filter77	0.82375634
filter78	-0.9121742
filter79	-1.0162325
filter80	-0.6784992
filter81	-0.73938006
filter82	-0.74775153
filter83	-0.7358099
filter84	0.75753963
filter85	1.0445597
filter86	0.7278554
filter87	0.735305
filter88	0.69809496
filter89	0.69112873
filter90	-0.8462067
filter91	0.75599426
filter92	-0.7603684
filter93	0.8245573
filter94	0.61125124
filter95	-0.78905374
filter96	-0.93973005
filter97	0.84159946
filter98	-0.7241603
filter99	0.6577215
filter100	0.882973
filter101	-0.9425246
filter102	0.66797024
filter103	0.73926663
filter104	0.75473857
filter105	-0.6381748
filter106	0.7925108
filter107	-0.6801757
filter108	-0.7866792
filter109	0.8312957
filter110	1.1834277
filter111	0.8719278
filter112	-0.7679364
filter113	0.7647786
filter114	0.88518876
filter115	0.85023874
filter116	-0.67160285
filter117	-0.891797
filter118	0.74133605
filter119	-0.80112004
filter120	0.668156
filter121	-0.680988
filter122	-0.690465
filter123	-0.69794816
filter124	0.7172066
filter125	-0.8758978
filter126	-0.73199856
filter127	-0.6168101
