0	1	2
filter51	-0.3253486752510071	0.33222314715385437
filter52	0.036833714693784714	-0.037472233176231384
filter53	-0.04180634394288063	0.031078295782208443
filter54	0.06775692850351334	-0.06360452622175217
filter55	0.20158687233924866	-0.20862750709056854
filter56	-0.08114036917686462	0.09424639493227005
filter57	-0.004729378502815962	0.004653629381209612
filter58	0.12869323790073395	-0.14034689962863922
filter59	0.0724894255399704	-0.07735765725374222
filter60	0.1560938060283661	-0.1365235298871994
filter61	0.03226737305521965	-0.05059666931629181
filter62	-0.06465404480695724	0.05706227570772171
filter63	0.18774835765361786	-0.18323659896850586
filter64	-0.09384569525718689	0.08381056785583496
filter65	0.06852061301469803	-0.06770601868629456
filter66	0.05112866684794426	-0.055738601833581924
filter67	0.0126732736825943	-0.028107287362217903
filter68	0.03134917840361595	-0.03587958216667175
filter69	0.028539514169096947	-0.03447666019201279
filter70	0.06021867319941521	-0.03953687474131584
filter71	-0.083092600107193	0.07409439980983734
filter72	-0.09781412780284882	0.10812138766050339
filter73	-0.054160989820957184	0.05627082660794258
filter74	-0.059522055089473724	0.036884211003780365
filter75	0.06515252590179443	-0.07022131979465485
filter76	-0.03512771427631378	0.04063241183757782
filter77	0.024522878229618073	-0.00940158311277628
filter78	0.0849883183836937	-0.060872942209243774
filter79	0.1003158688545227	-0.11124300211668015
filter80	-0.000984814832918346	-0.048808518797159195
filter81	-0.037437524646520615	0.0501345619559288
filter82	-0.1652182787656784	0.17141737043857574
filter83	0.034067485481500626	-0.048028137534856796
filter84	-0.058958932757377625	0.06286926567554474
filter85	-0.09980547428131104	0.10247805714607239
filter86	0.06986086815595627	-0.06386508792638779
filter87	0.06472456455230713	-0.06092173606157303
filter88	-0.29749515652656555	0.2968345880508423
filter89	0.01239484641700983	-0.04719763994216919
filter90	-0.04041479527950287	0.037456002086400986
filter91	0.06520666927099228	-0.06837072968482971
filter92	0.2055601179599762	-0.20510166883468628
filter93	-0.1220436617732048	0.1297740936279297
filter94	-0.048262350261211395	0.03855234012007713
filter95	-0.04454360902309418	0.05690579488873482
filter96	0.05277498438954353	-0.04533535987138748
filter97	-0.1010296419262886	0.09165603667497635
filter98	0.055157843977212906	-0.06731605529785156
filter99	-0.07788236439228058	0.06977296620607376
filter100	0.03373527526855469	0.028370441868901253
filter101	-0.08822499960660934	0.11337432265281677
filter102	0.2351638227701187	-0.2223840355873108
filter103	0.10711067169904709	-0.10261310636997223
filter104	0.03295055776834488	-0.06339795142412186
filter105	-0.09995631873607635	0.08576951175928116
filter106	0.14652810990810394	-0.14017219841480255
filter107	0.04433903098106384	-0.04133698344230652
filter108	0.02191786654293537	0.0005999921704642475
filter109	0.07747278362512589	-0.09359758347272873
filter110	0.0911729484796524	-0.09428767114877701
filter111	0.06942886114120483	-0.05769952014088631
filter112	0.07602822035551071	-0.050669193267822266
filter113	-0.2291349470615387	0.22037042677402496
filter114	0.004914900287985802	-0.004302790854126215
filter115	-0.06951595097780228	0.06729072332382202
filter116	0.06897279620170593	-0.06772205233573914
filter117	-0.05080374330282211	0.05024413391947746
filter118	-0.016217226162552834	0.0017481476534157991
filter119	-0.145112544298172	0.13545285165309906
filter120	0.0017708658706396818	0.020453764125704765
filter121	0.08547110110521317	-0.07433390617370605
filter122	0.017367856577038765	-0.020859159529209137
filter123	0.10556571930646896	-0.06173354759812355
filter124	0.050466444343328476	-0.10155332088470459
filter125	0.048802416771650314	-0.039980266243219376
filter126	-0.23077982664108276	0.2238360494375229
filter127	0.008038236759603024	0.00896260142326355
