0	1
filter0	0.4090370568390473
filter1	0.4691523644456034
filter2	0.3943124758049841
filter3	0.3940335325543587
filter4	0.7006057536514984
filter5	0.42808741866686106
filter6	0.4342176576431703
filter7	0.5684342444748948
filter8	0.6170907267854028
filter9	0.40805753050341037
filter10	0.40692582057032545
filter11	0.3925252069640567
filter12	0.5961787811761117
filter13	0.4655617959023365
filter14	0.3898854219228793
filter15	0.6749075939818644
filter16	0.3943065268525069
filter17	0.6090616761092198
filter18	0.425275818485061
filter19	0.39407381322468416
filter20	0.6008248347850657
filter21	0.4636844473967947
filter22	0.42419697595333217
filter23	0.40297684329544914
filter24	0.42851873337659163
filter25	0.42112133621237585
filter26	0.5704316365793698
filter27	0.5554707255805833
filter28	0.5614679898138905
filter29	0.4148254189095783
filter30	0.4025630936506643
filter31	0.5985202105954226
filter32	0.48476681483941775
filter33	0.4360433755032657
filter34	0.42006660259331746
filter35	0.48490279536893466
filter36	0.5905266501173071
filter37	0.42277085549318133
filter38	0.60549466854879
filter39	0.39980166818646745
filter40	0.5687003035468656
filter41	0.38972329731273914
filter42	0.4684935336138985
filter43	0.4396062344520996
filter44	0.41290143374764343
filter45	0.36642809175514013
filter46	0.604807955916133
filter47	0.41927550149982484
filter48	0.5702572853063754
filter49	0.5575264956950249
filter50	0.3965635594223329
filter51	0.4229625370040499
filter52	0.47398421323350115
filter53	0.6185334573470753
filter54	0.4231013667687006
filter55	0.6733113961014197
filter56	0.5619163686241475
filter57	0.6523832161139214
filter58	0.4007384403399595
filter59	0.5669848917898069
filter60	0.45046736223071443
filter61	0.5613187024169906
filter62	0.6936732358130947
filter63	0.6012838747443673
filter64	0.43819141700165537
filter65	0.4358626369339274
filter66	0.3945609385017331
filter67	0.4141357161455447
filter68	0.4291898848019794
filter69	0.5929285396799513
filter70	0.4082827922854986
filter71	0.5821069254698952
filter72	0.5786483453959305
filter73	0.4407427505125805
filter74	0.5878420444157558
filter75	0.39265713281280623
filter76	0.4330716702241403
filter77	0.43241680014237405
filter78	0.4398408423516322
filter79	0.5751501108571639
filter80	0.6390360993708012
filter81	0.5697776901507514
filter82	0.3998758265756364
filter83	0.6363291381320464
filter84	0.404546975370961
filter85	0.6711653741158448
filter86	0.43233226239664635
filter87	0.5780708430066431
filter88	0.5807015480677238
filter89	0.455162854765781
filter90	0.4090031478099275
filter91	0.4210216129826933
filter92	0.5501837975833226
filter93	0.4247787678504581
filter94	0.40112296184191587
filter95	0.5787069112675539
filter96	0.6645793514489582
filter97	0.42486573214259105
filter98	0.4503543008233726
filter99	0.44778087791259147
filter100	0.5771573187332263
filter101	0.4046381822055184
filter102	0.4288222551940304
filter103	0.5253748027922254
filter104	0.4123511712986463
filter105	0.5667004692408473
filter106	0.5154404591889962
filter107	0.40468190700622536
filter108	0.5542626342287196
filter109	0.4120827326456845
filter110	0.44243727831541696
filter111	0.5699867018994943
filter112	0.5714487665567175
filter113	0.3944648159538131
filter114	0.5872240421842099
filter115	0.4120287067641093
filter116	0.4202843968745331
filter117	0.4707822521832342
filter118	0.4748843680189825
filter119	0.44810816422966265
filter120	0.40853008084689035
filter121	0.641838854399576
filter122	0.4335897770194847
filter123	0.4004819935227805
filter124	0.4383150143169369
filter125	0.3866016471209137
filter126	0.43251564668432313
filter127	0.5691360956260922
