filter0	0.6371164716147721
filter1	0.6804023390925085
filter2	0.49816278738688546
filter3	0.48194525539981026
filter4	0.530063787919987
filter5	0.5076452167184602
filter6	0.5805982322575387
filter7	0.450738022519252
filter8	0.5348438002361515
filter9	0.5607214428600389
filter10	0.6190783587592114
filter11	0.5250754267902845
filter12	0.6825152331794863
filter13	0.48844981340033256
filter14	0.5376095136548027
filter15	0.4335409095267324
filter16	0.5213569523912799
filter17	0.4593021000180661
filter18	0.48150056322832535
filter19	0.4608572485509108
filter20	0.42665694745893934
filter21	0.5108065777299209
filter22	0.47928085798235825
filter23	0.45757875427954153
filter24	0.5525665429774314
filter25	0.4658991565355116
filter26	0.5223047614378384
filter27	0.4882586251666858
filter28	0.48715825119452616
filter29	0.47561972305126
filter30	0.6083419845824518
filter31	0.4534312534817537
filter32	0.47488973421707104
filter33	0.47870970794002754
filter34	0.4544682603166494
filter35	0.44885401443060335
filter36	0.5697532602298776
filter37	0.45292583392990293
filter38	0.4645773032029171
filter39	0.468719405043184
filter40	0.52602084890908
filter41	0.4481354244055056
filter42	0.45316732022834655
filter43	0.4628260000385269
filter44	0.48180979937273427
filter45	0.4595951929546779
filter46	0.4584776686013697
filter47	0.5234852139044164
filter48	0.4608293014672767
filter49	0.46352711543758784
filter50	0.6824679536462099
filter51	0.46809701292535355
filter52	0.4730033912392584
filter53	0.5208718005120679
filter54	0.4684490261210761
filter55	0.47328385633565595
filter56	0.4886165957613776
filter57	0.47904158010345216
filter58	0.6797930806543
filter59	0.6789683125197211
filter60	0.4758073406577746
filter61	0.4428392633559994
filter62	0.6120224224873558
filter63	0.48056929361054795
filter64	0.45614435865280056
filter65	0.4536130457383042
filter66	0.47172003859716927
filter67	0.5067134503356365
filter68	0.4761708749372834
filter69	0.6040415680822
filter70	0.46214292279654395
filter71	0.677610166925364
filter72	0.6976881746094883
filter73	0.47943052220524196
filter74	0.5840099951307891
filter75	0.5131889038966215
filter76	0.4692178159116168
filter77	0.6187439739874998
filter78	0.5920443195597388
filter79	0.5403397013606371
filter80	0.46049910913089165
filter81	0.48810642462021137
filter82	0.47074259409114594
filter83	0.5348053387345691
filter84	0.5374938811169838
filter85	0.682113794625963
filter86	0.5241216236429835
filter87	0.512169613717316
filter88	0.5893486745371445
filter89	0.534110781302305
filter90	0.5427956583387625
filter91	0.5769369824302819
filter92	0.4884077320312935
filter93	0.5650844179689608
filter94	0.581984097880753
filter95	0.5203048339881636
filter96	0.5503474744906094
filter97	0.45426959033614694
filter98	0.4625384386054035
filter99	0.5449796347036456
filter100	0.45657910686013925
filter101	0.5248227607592748
filter102	0.4837025704941646
filter103	0.5220638442516929
filter104	0.46495120151463637
filter105	0.4712958820207029
filter106	0.4744178005103543
filter107	0.481225942731767
filter108	0.4537080244132955
filter109	0.4513973186637697
filter110	0.6702770023814606
filter111	0.5524152286507081
filter112	0.4383945746652337
filter113	0.5771242521808185
filter114	0.5200758836579319
filter115	0.5723266734227108
filter116	0.4596267931367528
filter117	0.5348674884841496
filter118	0.5675228291569065
filter119	0.4615819495248986
filter120	0.5661076522921592
filter121	0.5040104488190986
filter122	0.4643612264683049
filter123	0.442234277143443
filter124	0.5639288495262952
filter125	0.517534757485947
filter126	0.45233239505828965
filter127	0.4818750912036762
