filter0	0.36434660044380773
filter1	0.48851538963245994
filter2	0.37852955732075366
filter3	0.6726589755526357
filter4	0.5101284856738012
filter5	0.4518372550944181
filter6	0.5365206141100638
filter7	0.5106745765211337
filter8	0.46249730051312676
filter9	0.6514504423375469
filter10	0.6237514297054711
filter11	0.6286734582544713
filter12	0.47636731971999385
filter13	0.4686861776124905
filter14	0.5166565151529285
filter15	0.41000835005764436
filter16	0.3619438198354164
filter17	0.4501516335560794
filter18	0.36357964093673223
filter19	0.4904187113946746
filter20	0.4279028905544816
filter21	0.5127552350925468
filter22	0.564509354253787
filter23	0.6769197706560475
filter24	0.539804103804569
filter25	0.6418779283875862
filter26	0.48203926377623285
filter27	0.46524887537939463
filter28	0.5201773712249674
filter29	0.4366045080095805
filter30	0.5087232024244434
filter31	0.6308099673365674
filter32	0.3866570869736602
filter33	0.4841674830282801
filter34	0.466087356863349
filter35	0.4615216954070886
filter36	0.4734733291243212
filter37	0.5082653361275478
filter38	0.56757411944558
filter39	0.48103444623778213
filter40	0.3638847326309248
filter41	0.46505870094211393
filter42	0.5102203020286907
filter43	0.6057037526940753
filter44	0.4585357792001172
filter45	0.6345837315103501
filter46	0.48528953269381275
filter47	0.5176477097828558
filter48	0.5145407647885822
filter49	0.4857009513597431
filter50	0.515482732577635
filter51	0.4641194167636124
filter52	0.5621835311286328
filter53	0.38783455012423884
filter54	0.36172665906506096
filter55	0.41998612334346624
filter56	0.4193076205566971
filter57	0.5243072566645692
filter58	0.42537817296488667
filter59	0.5108413837438945
filter60	0.48772213347339277
filter61	0.6729547872805709
filter62	0.5369854113604187
filter63	0.4275897958283144
