Id	IRF4	SPI1
27688	0.2992669939994812	0.7046147584915161
2272	0.8127615451812744	0.18959006667137146
24759	0.3868642747402191	0.6172552704811096
2718	0.18017138540744781	0.8228617310523987
19775	0.5441845655441284	0.45982179045677185
18869	0.1387922465801239	0.8633037805557251
28040	0.05322754383087158	0.9476425647735596
25318	0.6520936489105225	0.3518484830856323
14686	0.43027442693710327	0.5736793279647827
8729	0.7820280194282532	0.22150394320487976
27489	0.6422116160392761	0.36171671748161316
26293	0.4385630786418915	0.5657562613487244
16585	0.2783598303794861	0.7246683239936829
20828	0.40602314472198486	0.5976560115814209
27261	0.6325312852859497	0.3709222078323364
27916	0.8354700207710266	0.16683344542980194
1045	0.5657860636711121	0.4380890130996704
7025	0.13607867062091827	0.8657848834991455
5408	0.51500004529953	0.48898908495903015
15798	0.7801682949066162	0.22267237305641174
4364	0.6551976203918457	0.3488735258579254
17156	0.4386623799800873	0.5650315880775452
18857	0.5465810298919678	0.4576334059238434
1784	0.20396879315376282	0.7988576292991638
13351	0.8192336559295654	0.18333004415035248
18207	0.6368404030799866	0.3672693371772766
19171	0.16717372834682465	0.8350400924682617
25093	0.13747379183769226	0.8644201755523682
20724	0.20873306691646576	0.7944450974464417
5231	0.8587564826011658	0.14324773848056793
6895	0.27697035670280457	0.7263777852058411
12373	0.4775424301624298	0.5267642140388489
19076	0.6756855249404907	0.32768794894218445
11279	0.30702364444732666	0.6960457563400269
11864	0.7198399901390076	0.2837705612182617
6160	0.1981644630432129	0.8046430349349976
6366	0.13513384759426117	0.8668085336685181
2341	0.0717182457447052	0.9292561411857605
4996	0.7032070755958557	0.2999885380268097
134	0.592823326587677	0.4112280011177063
7609	0.5199273228645325	0.48420950770378113
27102	0.6672645211219788	0.3361017107963562
6808	0.15743288397789001	0.8447251915931702
20837	0.2269279807806015	0.7763011455535889
24079	0.6885313987731934	0.314791202545166
4763	0.12898997962474823	0.872721791267395
23087	0.12010090053081512	0.8817573189735413
22015	0.7466379404067993	0.25634393095970154
21352	0.7476949691772461	0.25553202629089355
18181	0.8529635071754456	0.14920423924922943
23140	0.8707453012466431	0.13108639419078827
7981	0.7624930143356323	0.24041901528835297
9218	0.4439365267753601	0.5598025918006897
7653	0.2647296190261841	0.7385085225105286
12011	0.7228370308876038	0.28032931685447693
16538	0.48648801445961	0.5173840522766113
22166	0.44754892587661743	0.5566362142562866
4543	0.685653805732727	0.3179090619087219
13931	0.11648300290107727	0.8853821158409119
14823	0.49300307035446167	0.5110029578208923
5282	0.4439450800418854	0.5603156685829163
6816	0.717090904712677	0.285955548286438
26441	0.5805009603500366	0.4233928620815277
17747	0.6200481653213501	0.3836105465888977
15346	0.0793519914150238	0.9218380451202393
10871	0.4351349472999573	0.5690498352050781
2234	0.20742063224315643	0.79543137550354
5914	0.665569543838501	0.3381292521953583
13873	0.8764458894729614	0.12552054226398468
23563	0.8706878423690796	0.13180884718894958
19215	0.33331382274627686	0.6702724695205688
23591	0.7260240316390991	0.2770712077617645
16074	0.6986485719680786	0.3049798309803009
14376	0.4767451286315918	0.5270560383796692
7646	0.32172584533691406	0.6817252039909363
5438	0.5055333971977234	0.4982543885707855
23153	0.6406660676002502	0.36265477538108826
17143	0.6609836220741272	0.34258410334587097
24225	0.49823421239852905	0.5056769251823425
9576	0.3523961007595062	0.6507033705711365
4589	0.2459537833929062	0.7570959329605103
12290	0.510841965675354	0.4934574067592621
14318	0.5697868466377258	0.43400174379348755
13557	0.1255331039428711	0.8760486245155334
22631	0.5959610939025879	0.40785926580429077
26504	0.8891230821609497	0.11262951791286469
8138	0.3421538174152374	0.6614819169044495
9730	0.39946261048316956	0.604116678237915
13190	0.3040091097354889	0.6995405554771423
12904	0.2896815240383148	0.7139338254928589
16996	0.4167560040950775	0.587104856967926
10816	0.22047708928585052	0.7819908857345581
26128	0.5489289164543152	0.45535844564437866
3456	0.3436412215232849	0.6596719622612
24147	0.006791382562369108	0.993311882019043
15621	0.40503638982772827	0.5994262099266052
20866	0.25878509879112244	0.7442023754119873
10838	0.6625432968139648	0.34104353189468384
21229	0.7760125398635864	0.22700467705726624
2459	0.8172844052314758	0.1850709766149521
24171	0.08245454728603363	0.91871577501297
1715	0.5407639741897583	0.46308085322380066
23309	0.26291754841804504	0.7404821515083313
24269	0.6914888620376587	0.3122886121273041
25064	0.4552777409553528	0.5484743714332581
8723	0.7143431305885315	0.2890031933784485
5074	0.7811955809593201	0.22143703699111938
27392	0.6268918514251709	0.3768536150455475
12356	0.5967903137207031	0.4067767858505249
16252	0.422294020652771	0.5816617608070374
1286	0.785897970199585	0.2168351113796234
20732	0.7459288239479065	0.2570140063762665
9560	0.8361825346946716	0.16580474376678467
12993	0.047395505011081696	0.9533290266990662
28015	0.5018114447593689	0.5024941563606262
11640	0.13116391003131866	0.8709843754768372
9514	0.502193808555603	0.5019640922546387
6090	0.5220400094985962	0.4818544387817383
21131	0.31127431988716125	0.6921647787094116
11250	0.6279473304748535	0.37608563899993896
28231	0.9802412986755371	0.02010904625058174
23705	0.5107628107070923	0.49311506748199463
22010	0.7381340861320496	0.2647988498210907
3731	0.03866898640990257	0.9619140625
17041	0.4741433262825012	0.5303452610969543
22714	0.2791084051132202	0.7254594564437866
14882	0.8869513869285583	0.11472862213850021
8394	0.46239855885505676	0.541603684425354
22210	0.9309081435203552	0.07009238004684448
23413	0.5630375146865845	0.44145163893699646
25340	0.7611281275749207	0.24163243174552917
13556	0.7005981206893921	0.3030708134174347
17833	0.7512072324752808	0.2519046664237976
24891	0.35756590962409973	0.6458669900894165
1207	0.4879211187362671	0.5163037776947021
28176	0.2833516001701355	0.7200660109519958
18150	0.3504255712032318	0.6531107425689697
6004	0.47458282113075256	0.5292149186134338
11367	0.658369243144989	0.34529969096183777
3721	0.738251268863678	0.26497119665145874
25175	0.5244004130363464	0.48029929399490356
456	0.7998850345611572	0.20284757018089294
12786	0.26247596740722656	0.7408564686775208
14606	0.6782731413841248	0.3251737654209137
16396	0.6330162286758423	0.37084418535232544
15391	0.10976888239383698	0.8917766809463501
10381	0.23417140543460846	0.7690266966819763
15893	0.19816356897354126	0.804453432559967
3117	0.8275360465049744	0.1748427152633667
23889	0.8171605467796326	0.18517957627773285
7319	0.018415316939353943	0.9818443655967712
23305	0.7046414017677307	0.29848432540893555
16280	0.9141663312911987	0.08725149184465408
27505	0.8820093870162964	0.11975149810314178
6478	0.6715055108070374	0.33262503147125244
7718	0.1333293914794922	0.8687406778335571
13385	0.27142980694770813	0.7316504120826721
11660	0.8278527855873108	0.17451539635658264
8118	0.005400541704148054	0.9946909546852112
5154	0.608342707157135	0.39556166529655457
10751	0.7919016480445862	0.21106776595115662
5261	0.5931423306465149	0.41070568561553955
25072	0.7207632660865784	0.2830645442008972
2772	0.8815595507621765	0.12019573152065277
15641	0.48539090156555176	0.5185266733169556
5084	0.605893075466156	0.3979295790195465
744	0.8477193713188171	0.15459266304969788
15100	0.559585690498352	0.4445097744464874
1939	0.6108835935592651	0.3926210105419159
19787	0.17535609006881714	0.8270630836486816
19867	0.06032711640000343	0.9404863715171814
7100	0.7769800424575806	0.22584597766399384
7651	0.04409082978963852	0.956574559211731
20246	0.8568193316459656	0.1452421396970749
1737	0.8896037936210632	0.11197839677333832
13564	0.02768827974796295	0.9727299213409424
9318	0.9317064881324768	0.0692828893661499
12836	0.7197175025939941	0.2834033668041229
2705	0.2885347306728363	0.7145930528640747
704	0.5237235426902771	0.48060473799705505
9768	0.5625125765800476	0.44137871265411377
7390	0.7005167603492737	0.30262184143066406
9220	0.03445204347372055	0.9660289287567139
16590	0.6305965781211853	0.3735384941101074
17059	0.4207061529159546	0.5829480886459351
14719	0.8147022128105164	0.18783557415008545
22613	0.8966546654701233	0.104766346514225
16962	0.7521724700927734	0.2507798969745636
15082	0.1263546496629715	0.8754944801330566
513	0.4251977801322937	0.578569769859314
19085	0.5791999101638794	0.42452090978622437
14358	0.44848600029945374	0.5558128952980042
10854	0.7004753351211548	0.3029431700706482
10808	0.8253020644187927	0.17709137499332428
23097	0.6383275985717773	0.36591076850891113
9339	0.966995120048523	0.0336456224322319
2568	0.6650739312171936	0.3386978507041931
2507	0.532977819442749	0.4710618853569031
24447	0.7844660878181458	0.2180987000465393
6959	0.6311740279197693	0.3725605010986328
11051	0.6003473401069641	0.4043276607990265
13113	0.34727028012275696	0.6562587022781372
18840	0.8625448942184448	0.13963058590888977
12074	0.9132421612739563	0.08798374235630035
7597	0.5823789834976196	0.42150285840034485
21262	0.707694947719574	0.2959068715572357
976	0.9517890214920044	0.048965174704790115
2825	0.5134795308113098	0.4906911253929138
13722	0.15094305574893951	0.8510328531265259
11194	0.004630750510841608	0.995445728302002
21856	0.6412588357925415	0.36217615008354187
16733	0.4583304524421692	0.546006441116333
23884	0.12316054850816727	0.8789441585540771
8822	0.007216859608888626	0.9929190278053284
26989	0.3182322680950165	0.6853442788124084
11273	0.5226641893386841	0.48157018423080444
23811	0.8419919013977051	0.16014891862869263
13648	0.6511969566345215	0.3523445427417755
23665	0.8393510580062866	0.16306236386299133
21877	0.4790865480899811	0.5245798826217651
13762	0.5241982936859131	0.4796966016292572
21422	0.5891395211219788	0.4148905873298645
11473	0.7881027460098267	0.21461418271064758
1618	0.5397247076034546	0.46407249569892883
19070	0.8449253439903259	0.15729627013206482
8561	0.05207692086696625	0.9487776160240173
25568	0.5473035573959351	0.45677924156188965
6942	0.8320733308792114	0.1702505350112915
11942	0.3072938323020935	0.6962031722068787
971	0.46003344655036926	0.5438595414161682
17442	0.20499691367149353	0.7983399629592896
27788	0.9707233905792236	0.029758896678686142
2480	0.8163538575172424	0.18619869649410248
19528	0.2853778898715973	0.717909038066864
28129	0.4209681451320648	0.5831285715103149
10247	0.9283510446548462	0.07281652837991714
23874	0.36792993545532227	0.6357296705245972
13933	0.5877134203910828	0.41610369086265564
19704	0.031050745397806168	0.9694548845291138
5710	0.5778302550315857	0.42618873715400696
18781	0.1180327981710434	0.883733332157135
16906	0.8357921242713928	0.16676345467567444
14591	0.5211755633354187	0.48255884647369385
10091	0.6655598878860474	0.33797499537467957
11328	0.5496931076049805	0.4541493356227875
1058	0.7357361912727356	0.2672685384750366
11124	0.08235172927379608	0.9187965393066406
20877	0.2739015221595764	0.729362964630127
15585	0.591093897819519	0.4128147065639496
5586	0.5551374554634094	0.4487253427505493
23962	0.17106077075004578	0.8315507769584656
27785	0.24454963207244873	0.7588270902633667
11172	0.7898901104927063	0.21279776096343994
10181	0.8930859565734863	0.10846725106239319
22225	0.5990457534790039	0.40531060099601746
16251	0.5009745955467224	0.5031135678291321
26089	0.07483533024787903	0.9263976812362671
13577	0.7313864231109619	0.27166226506233215
25143	0.29940736293792725	0.7039628028869629
5692	0.5007173418998718	0.5033509135246277
27808	0.1014963909983635	0.8998774290084839
15224	0.4617789387702942	0.5421327948570251
21309	0.3375962972640991	0.6659578084945679
25090	0.5760194659233093	0.4277435541152954
26166	0.3581371307373047	0.6456129550933838
12657	0.2178560048341751	0.7850256562232971
26189	0.5191844701766968	0.4857148230075836
13619	0.5131568312644958	0.490693062543869
7546	0.5671000480651855	0.43711310625076294
11432	0.44409605860710144	0.5599049925804138
6093	0.7890139818191528	0.21349012851715088
8196	0.05779905617237091	0.9430649280548096
22513	0.07458961009979248	0.9264333844184875
17116	0.6651116609573364	0.33882856369018555
2583	0.7695445418357849	0.2332238405942917
26689	0.47881701588630676	0.5250942707061768
841	0.8891523480415344	0.11270484328269958
4221	0.6390429139137268	0.3647805452346802
27752	0.5231866240501404	0.4807465970516205
21723	0.7318283319473267	0.27116984128952026
8402	0.5370851159095764	0.4672878086566925
20624	0.8721987009048462	0.12948614358901978
21879	0.7951040267944336	0.2074296921491623
15774	0.758736252784729	0.24404515326023102
10964	0.6632128953933716	0.34022200107574463
11878	0.4002229869365692	0.6041640639305115
25684	0.039067912846803665	0.9615718722343445
608	0.5297723412513733	0.47442862391471863
18339	0.8230907320976257	0.17966730892658234
16248	0.11384809017181396	0.8877686858177185
7765	0.10494911670684814	0.8966878652572632
14864	0.005609289277344942	0.9944708347320557
933	0.7570873498916626	0.24583800137043
5547	0.4302285313606262	0.5738454461097717
1078	0.16842937469482422	0.8340567946434021
15025	0.6031205058097839	0.4004390835762024
15713	0.45623645186424255	0.5475226640701294
23462	0.8145371675491333	0.18795602023601532
4300	0.5992518663406372	0.4044520854949951
19217	0.43665605783462524	0.5671240091323853
22757	0.16227936744689941	0.839976966381073
13789	0.5925965905189514	0.4111335575580597
9015	0.1949624866247177	0.8076727390289307
1468	0.4310426115989685	0.5728086233139038
23495	0.8208552002906799	0.1813560575246811
15935	0.41303524374961853	0.5912137031555176
8310	0.6782659888267517	0.3250393867492676
7862	0.7163252830505371	0.2867249548435211
27235	0.6046721935272217	0.39918720722198486
14216	0.379287451505661	0.6246744394302368
4173	0.28400859236717224	0.7195937633514404
26599	0.7206851840019226	0.28298357129096985
9818	0.17087507247924805	0.8315584063529968
20876	0.7135369777679443	0.290314644575119
2060	0.18537059426307678	0.8170562386512756
17205	0.19947320222854614	0.8029380440711975
13399	0.0902741402387619	0.9109078645706177
19797	0.8997427821159363	0.1019543781876564
25971	0.4835256338119507	0.5204341411590576
11395	0.7367860674858093	0.26629573106765747
3440	0.03488125652074814	0.9656122922897339
20132	0.8087887167930603	0.19369861483573914
12639	0.7164544463157654	0.28680551052093506
12825	0.2727779746055603	0.7303225994110107
22473	0.23882566392421722	0.7644454836845398
12092	0.5514927506446838	0.4520745277404785
7985	0.5182251334190369	0.4857606291770935
9387	0.6308208703994751	0.3731563985347748
20031	0.9132106900215149	0.08829516172409058
2974	0.49674543738365173	0.5068162679672241
10271	0.7792462110519409	0.2235732078552246
460	0.7442202568054199	0.2588578462600708
24336	0.6418195962905884	0.3622342646121979
9211	0.638334333896637	0.36527198553085327
27573	0.8171964287757874	0.18538345396518707
25773	0.04288248345255852	0.957832932472229
19592	0.2638135552406311	0.739954948425293
6826	0.9348845481872559	0.06635089963674545
26914	0.5757949352264404	0.4282187223434448
4220	0.854128360748291	0.14803163707256317
7650	0.4317585825920105	0.5723630785942078
11939	0.916223406791687	0.08509650081396103
20538	0.45097002387046814	0.5527141690254211
3624	0.927905261516571	0.07323463261127472
25425	0.1999043971300125	0.8023974299430847
13981	0.8109663724899292	0.19165191054344177
618	0.751043438911438	0.2521314024925232
10982	0.34816354513168335	0.6556061506271362
9104	0.3249771296977997	0.6789644360542297
19490	0.5039524435997009	0.49996423721313477
3253	0.7784498929977417	0.22447583079338074
22607	0.6516056060791016	0.35217392444610596
27549	0.5701234936714172	0.4335772395133972
12843	0.7494562268257141	0.2536464035511017
1214	0.06772810220718384	0.9333056211471558
17759	0.794467568397522	0.20785942673683167
7047	0.3900092840194702	0.6134796738624573
4736	0.3178175389766693	0.6855130195617676
21412	0.759470522403717	0.24349196255207062
7286	0.09129229187965393	0.9100416898727417
6044	0.657566249370575	0.3463171720504761
12429	0.3185977637767792	0.6847813725471497
7269	0.4376852810382843	0.5663467645645142
6798	0.23260393738746643	0.7705957889556885
11318	0.1450074166059494	0.8569165468215942
22965	0.3822993040084839	0.6214308142662048
13953	0.31020885705947876	0.6937888860702515
22190	0.7228246331214905	0.28089842200279236
5450	0.4727976322174072	0.5312127470970154
14107	0.5058217644691467	0.49841076135635376
8883	0.6518226265907288	0.3518087863922119
15876	0.3133634328842163	0.6900210976600647
5003	0.044337376952171326	0.9563174247741699
10276	0.1292557269334793	0.8724512457847595
26622	0.09794271737337112	0.9034433364868164
25325	0.9285367727279663	0.07251808047294617
9014	0.780303418636322	0.22245721518993378
6045	0.5887987017631531	0.41519203782081604
14081	0.34263646602630615	0.6613407731056213
6674	0.8724101185798645	0.12931422889232635
4358	0.16391979157924652	0.8384977579116821
19176	0.4878009855747223	0.5167263150215149
16424	0.7862852215766907	0.21649840474128723
11421	0.05578502640128136	0.9449865818023682
1514	0.7149397134780884	0.28848639130592346
4148	0.49788373708724976	0.5064924359321594
5980	0.0702943429350853	0.9307092428207397
26444	0.3425613343715668	0.661077082157135
23137	0.25437504053115845	0.7487053275108337
3781	0.8348205089569092	0.16725818812847137
9196	0.8611258864402771	0.140842467546463
1309	0.4022015333175659	0.6021212935447693
8727	0.6424266695976257	0.3618859648704529
3982	0.8934807777404785	0.10816289484500885
8031	0.09392590075731277	0.9074833989143372
20422	0.6554206013679504	0.34890875220298767
3458	0.7017238736152649	0.30162858963012695
6849	0.8063092231750488	0.19644571840763092
27970	0.4973164200782776	0.5065481662750244
7279	0.7330904603004456	0.27017730474472046
8258	0.21028979122638702	0.7922266721725464
26052	0.8471835255622864	0.15512068569660187
17021	0.015796247869729996	0.984473466873169
24481	0.45618870854377747	0.547458827495575
19208	0.7333427667617798	0.269702285528183
21185	0.36933109164237976	0.6353614330291748
3299	0.7709638476371765	0.23170948028564453
8866	0.7082371115684509	0.2948865294456482
23860	0.9449722170829773	0.05606778338551521
24934	0.15586499869823456	0.8463343381881714
6350	0.7094669938087463	0.29390862584114075
26428	0.3342825472354889	0.6691361665725708
1554	0.12688763439655304	0.8749081492424011
7189	0.049265824258327484	0.9517275094985962
13265	0.5673887729644775	0.436663955450058
22707	0.8934507369995117	0.10825122147798538
13182	0.11000104993581772	0.8914216160774231
27141	0.18979376554489136	0.8125512003898621
14871	0.4304874837398529	0.5734376907348633
20462	0.10661973804235458	0.8947904109954834
18907	0.4997160732746124	0.5042657852172852
20502	0.5490228533744812	0.45545655488967896
20864	0.006202145013958216	0.9939020872116089
12737	0.05601229891180992	0.9449055790901184
18644	0.5900871157646179	0.4140360951423645
16886	0.9151690602302551	0.08607444912195206
3751	0.7844933867454529	0.21826916933059692
13384	0.6447514891624451	0.35894274711608887
13715	0.9714537262916565	0.02903767116367817
22904	0.8935641646385193	0.10825984925031662
8492	0.2527817487716675	0.7503811717033386
23042	0.707194983959198	0.2962431013584137
6740	0.3917818069458008	0.6121877431869507
11455	0.7679296135902405	0.23566719889640808
19698	0.10959931463003159	0.8918040990829468
15051	0.3332158029079437	0.6707040071487427
20521	0.8962430357933044	0.10524432361125946
8101	0.5319628715515137	0.4719281494617462
17290	0.1916355937719345	0.8109411597251892
16468	0.8041254878044128	0.19843119382858276
16346	0.5499984622001648	0.4539848566055298
16594	0.38468578457832336	0.6194829344749451
21116	0.5361213088035583	0.4673188030719757
11510	0.31643956899642944	0.6867679953575134
19968	0.6324617266654968	0.3711669147014618
27369	0.09775913506746292	0.9035403728485107
20268	0.3271436393260956	0.676408588886261
21826	0.1553087681531906	0.8466945290565491
11508	0.24939890205860138	0.7534754276275635
5897	0.2051553577184677	0.7974173426628113
19713	0.38064512610435486	0.6236825585365295
6081	0.4116371273994446	0.5925400853157043
28030	0.4212706685066223	0.5827901363372803
11437	0.6913220286369324	0.3119727671146393
13027	0.36444032192230225	0.6391335725784302
21430	0.5900251865386963	0.41365787386894226
27787	0.30758175253868103	0.6956725716590881
389	0.7619653940200806	0.24088618159294128
12918	0.8807517290115356	0.12099777162075043
24455	0.521796464920044	0.48254528641700745
30	0.44324034452438354	0.5606346130371094
26703	0.6670510172843933	0.3370087742805481
19643	0.8016397356987	0.2010195553302765
8489	0.7618903517723083	0.2410290688276291
13603	0.12219445407390594	0.8794801235198975
12131	0.6385079622268677	0.3651767671108246
17199	0.11328667402267456	0.8882413506507874
24119	0.7574334740638733	0.24527376890182495
13404	0.7053794264793396	0.29805272817611694
838	0.9256186485290527	0.07565286755561829
19119	0.6945643424987793	0.3087819516658783
21890	0.07003072649240494	0.9310930967330933
9655	0.858892023563385	0.14326535165309906
14464	0.8006677627563477	0.2018183320760727
17473	0.7292308807373047	0.27406129240989685
8751	0.5353870391845703	0.46869900822639465
5499	0.8342671394348145	0.1677912473678589
4183	0.3612382709980011	0.6424787044525146
15114	0.5086207389831543	0.49568697810173035
2183	0.27507755160331726	0.7282900214195251
4268	0.8724969625473022	0.12944641709327698
3938	0.25990816950798035	0.7432816028594971
8364	0.7911756038665771	0.21149732172489166
3060	0.11200793832540512	0.889751672744751
9427	0.411901593208313	0.59187912940979
21873	0.05682580918073654	0.9439681768417358
8413	0.7499850988388062	0.25309887528419495
23027	0.45764055848121643	0.5466383099555969
1769	0.7906370162963867	0.212686687707901
24198	0.40871140360832214	0.5950024724006653
15366	0.8727260828018188	0.12899832427501678
18115	0.8526573181152344	0.14932791888713837
12212	0.792610228061676	0.21018509566783905
10692	0.49490857124328613	0.5093663334846497
18480	0.3264789581298828	0.6770708560943604
13914	0.3488869369029999	0.6552560925483704
1608	0.1568535417318344	0.8454870581626892
1561	0.6520599126815796	0.3522786796092987
18617	0.7217646837234497	0.28155267238616943
13705	0.6353069543838501	0.36875784397125244
4849	0.7906752824783325	0.21224163472652435
11783	0.009655249305069447	0.9905114769935608
13524	0.20611560344696045	0.796623706817627
11025	0.09945959597826004	0.9019908905029297
22793	0.6774173378944397	0.3269595801830292
26086	0.8618460893630981	0.1403253674507141
20219	0.08219113945960999	0.9190786480903625
11485	0.880597710609436	0.12125512212514877
6711	0.13553205132484436	0.8660637736320496
22312	0.5255687236785889	0.47843602299690247
10141	0.8151520490646362	0.1871638000011444
13594	0.5684030055999756	0.43544116616249084
11790	0.14234180748462677	0.8594809770584106
4235	0.9120564460754395	0.08926074951887131
15250	0.7311888337135315	0.2718694508075714
15689	0.2942393124103546	0.7092028856277466
8524	0.6583930253982544	0.3449205756187439
11954	0.766816258430481	0.2360566109418869
25279	0.6775108575820923	0.326295405626297
3431	0.4321673810482025	0.5720733404159546
8439	0.7658458352088928	0.23741701245307922
5645	0.042588260024785995	0.9580565690994263
8680	0.20950543880462646	0.7929329872131348
13319	0.7187160849571228	0.2845260202884674
7794	0.785134494304657	0.2173067033290863
6868	0.30625444650650024	0.6972655653953552
10909	0.9132921099662781	0.08819062262773514
23368	0.7273378372192383	0.27607613801956177
5633	0.7899376749992371	0.2126116007566452
25213	0.040710072964429855	0.9598386883735657
11571	0.24070003628730774	0.7618343234062195
11547	0.6860822439193726	0.31745201349258423
24767	0.1937093883752823	0.809238612651825
6104	0.4964197278022766	0.5073537826538086
11929	0.2636640965938568	0.7393918633460999
25757	0.5406664609909058	0.46326643228530884
20983	0.5422788262367249	0.4619026184082031
16307	0.564095675945282	0.43997928500175476
3709	0.5451521277427673	0.4589986503124237
17874	0.46979543566703796	0.5343237519264221
21538	0.7368836402893066	0.2663854658603668
3568	0.33131515979766846	0.671958863735199
14401	0.13051322102546692	0.8712191581726074
899	0.8997269868850708	0.10159135609865189
10716	0.8415451645851135	0.16066157817840576
16509	0.8648281097412109	0.1371176391839981
17244	0.36972320079803467	0.6341837048530579
5649	0.6621775031089783	0.34131595492362976
21531	0.0422809012234211	0.9582979679107666
7071	0.8376355171203613	0.16465240716934204
5073	0.7189812064170837	0.28466546535491943
21869	0.45470327138900757	0.5492549538612366
26961	0.8907445073127747	0.11098049581050873
11199	0.6218238472938538	0.3820265233516693
10199	0.712163507938385	0.29094308614730835
7768	0.1026209220290184	0.8988521695137024
4259	0.6526747345924377	0.35085225105285645
23110	0.286752313375473	0.716558039188385
15389	0.42873138189315796	0.5751529335975647
5834	0.7233909368515015	0.27983734011650085
7643	0.6276669502258301	0.37637045979499817
24125	0.22001054883003235	0.7828963994979858
22784	0.5257689356803894	0.478451132774353
15003	0.8061085343360901	0.1966121643781662
10108	0.39128050208091736	0.6122737526893616
